Author1,Author2,Author1-Author2 Link weight,Community ID,Common Genres
Dan Chaon,Yukinobu Hoshino,0.0005080522448979591,1,{'Fiction'}
Dan Chaon,Niccolò Ammaniti,0.0004267167346938775,1,{'Fiction'}
Dan Chaon,Jean Craighead George,0.0004856555102040816,1,{'Fiction'}
Dan Chaon,Sekar Ayu Asmara,0.03429205306122449,1,"{'Fiction', 'Novels'}"
Dan Chaon,Brian Freeman,0.0004656163265306122,1,{'Fiction'}
Dan Chaon,Peter  May,0.0004785828571428571,1,{'Fiction'}
Dan Chaon,Toni Morrison,0.00047504653061224486,1,{'Fiction'}
Dan Chaon,Patrick Süskind,0.00047268897959183665,1,{'Fiction'}
Dan Chaon,Greg Iles,0.00047504653061224486,1,{'Fiction'}
Dan Chaon,Stephen White,0.0004573648979591837,1,{'Fiction'}
Dan Chaon,David Rakoff,0.03167815111111111,1,"{'Fiction', 'Short Stories'}"
Dan Chaon,Lisa Genova,0.0027347499744897956,1,"{'Fiction', 'Contemporary'}"
Dan Chaon,Gordon Korman,0.0004526497959183673,1,{'Fiction'}
Dan Chaon,T.H. White,0.00048094040816326524,1,{'Fiction'}
Dan Chaon,Elvira Lindo,0.00039135346938775506,1,{'Fiction'}
Dan Chaon,Elizabeth Hartley Winthrop,0.001979679795918367,1,"{'Fiction', 'Contemporary'}"
Dan Chaon,D.L. Bogdan,0.00045854367346938774,1,{'Fiction'}
Dan Chaon,John  Nicholl,0.03450655746031746,1,"{'Fiction', 'Short Stories'}"
Dan Chaon,Alexandre Dumas,0.00047386775510204073,1,{'Fiction'}
Dan Chaon,Sue Monk Kidd,0.00047504653061224486,1,{'Fiction'}
Beth Brant,Frank E. Peretti,0.0005119999999999999,1,{'Fiction'}
Beth Brant,Jack Finney,0.000483265306122449,1,{'Fiction'}
Beth Brant,Sarah Bryant,0.00045322448979591846,1,{'Fiction'}
Beth Brant,Neil Simon,0.0005041632653061224,1,{'Fiction'}
Beth Brant,Eve Marie Mont,0.0004924081632653061,1,{'Fiction'}
Beth Brant,Derrick Jensen,0.0005903673469387755,1,{'Fiction'}
Beth Brant,Isaac Asimov,0.03823441269841269,1,"{'Fiction', 'Short Stories'}"
Beth Brant,Simon Messingham,0.0004166530612244898,1,{'Fiction'}
Beth Brant,Esmé Raji Codell,0.0005172244897959184,1,{'Fiction'}
Beth Brant,Stephen King,0.017648783422691203,1,"{'Fiction', 'Short Stories'}"
Beth Brant,Corinne Duyvis,0.0005172244897959184,1,{'Fiction'}
Beth Brant,Rebecca Moesta,0.00046759183673469396,1,{'Fiction'}
Beth Brant,Christopher Castellani,0.007508563775510205,1,"{'Fiction', 'Cultural'}"
Beth Brant,Amy Hempel,0.03921937414965986,1,"{'Fiction', 'Short Stories'}"
Beth Brant,Jeff Menapace,0.0005211428571428572,1,{'Fiction'}
Beth Brant,Richard Wagamese,0.22582408035714285,1,"{'Fiction', 'Canada', 'Cultural'}"
Beth Brant,Nelson DeMille,0.0005433469387755102,1,{'Fiction'}
Beth Brant,Jerry Spinelli,0.0005028571428571429,1,{'Fiction'}
Beth Brant,Marie Corelli,0.0005106938775510205,1,{'Fiction'}
Beth Brant,Charlotte Perkins Gilman,0.03680174149659864,1,"{'Fiction', 'Short Stories'}"
Beth Brant,Janette Oke,0.0005328979591836735,1,{'Fiction'}
Beth Brant,Jean-Paul Sartre,0.029595194964096752,1,"{'Fiction', 'Cultural', 'Short Stories'}"
Beth Brant,Chris Carter,0.0005733877551020408,1,{'Fiction'}
Beth Brant,Ruskin Bond,0.027777308295540436,1,"{'Fiction', 'Cultural', 'Short Stories'}"
Beth Brant,Elijah Foreman,0.01671875,1,{'Cultural'}
Beth Brant,Anita Diamant,0.0005433469387755102,1,{'Fiction'}
Beth Brant,Max Allan Collins,0.0005302857142857143,1,{'Fiction'}
Beth Brant,Walter Farley,0.0005355102040816327,1,{'Fiction'}
Beth Brant,J.M. Coetzee,0.00091214849195267,1,{'Fiction'}
Beth Brant,Ali Liebegott,0.3395846683673469,1,"{'Fiction', 'Glbt', 'Lgbt', 'Queer'}"
Beth Brant,R.F. Laird,0.000553795918367347,1,{'Fiction'}
Beth Brant,Ted Dekker,0.0005433469387755102,1,{'Fiction'}
Beth Brant,Anna Quindlen,0.000505469387755102,1,{'Fiction'}
Beth Brant,Beth Gutcheon,0.00047020408163265306,1,{'Fiction'}
Beth Brant,Virginia Woolf,0.03599586394557822,1,"{'Fiction', 'Short Stories'}"
Beth Brant,Jessie Burton,0.0004976326530612245,1,{'Fiction'}
Beth Brant,Margaret Sidney,0.0005250612244897958,1,{'Fiction'}
Beth Brant,Torcuato Luca de Tena,0.0005498775510204082,1,{'Fiction'}
Beth Brant,Isabel Allende,0.01814591848711905,1,"{'Fiction', 'Short Stories'}"
Beth Brant,Willem Frederik Hermans,0.000505469387755102,1,{'Fiction'}
Beth Brant,Jonathan Safran Foer,0.0005093877551020407,1,{'Fiction'}
Beth Brant,Michael    Wood,0.0005485714285714285,1,{'Fiction'}
Beth Brant,Marion Zimmer Bradley,0.0005289795918367346,1,{'Fiction'}
Beth Brant,Gary D. Schmidt,0.000547265306122449,1,{'Fiction'}
Beth Brant,Garrison Keillor,0.00041404081632653064,1,{'Fiction'}
Beth Brant,Nicci French,0.0004793469387755102,1,{'Fiction'}
Beth Brant,Pío Baroja,0.014375000000000002,1,{'Cultural'}
Beth Brant,Harry Kemelman,0.0004989387755102041,1,{'Fiction'}
Beth Brant,Christopher Pike,0.0004806530612244899,1,{'Fiction'}
Beth Brant,Manuel Mujica Láinez,0.0005328979591836735,1,{'Fiction'}
Beth Brant,Harlan Coben,0.0015826888944375749,1,{'Fiction'}
Beth Brant,Yukinobu Hoshino,0.000562938775510204,1,{'Fiction'}
Beth Brant,Niccolò Ammaniti,0.00047281632653061226,1,{'Fiction'}
Beth Brant,Jean Craighead George,0.0005381224489795918,1,{'Fiction'}
Beth Brant,Sekar Ayu Asmara,0.0004832653061224491,1,{'Fiction'}
Beth Brant,Amélie Nothomb,0.007024140306122449,1,"{'Fiction', 'Cultural'}"
Beth Brant,Brian Freeman,0.0005159183673469388,1,{'Fiction'}
Beth Brant,Peter  May,0.008194830357142857,1,"{'Fiction', 'Cultural'}"
Beth Brant,Toni Morrison,0.008134277423469389,1,"{'Fiction', 'Cultural'}"
Beth Brant,Patrick Süskind,0.0005237551020408163,1,{'Fiction'}
Beth Brant,Knut Hamsun,0.0005250612244897958,1,{'Fiction'}
Beth Brant,Greg Iles,0.0005263673469387756,1,{'Fiction'}
Beth Brant,Stephen White,0.0005067755102040817,1,{'Fiction'}
Beth Brant,David Rakoff,0.3500669629629629,1,"{'Fiction', 'Poetry', 'Short Stories'}"
Beth Brant,Lisa Genova,0.000562938775510204,1,{'Fiction'}
Beth Brant,Gordon Korman,0.0005015510204081633,1,{'Fiction'}
Beth Brant,Anne Cassidy,0.00046497959183673464,1,{'Fiction'}
Beth Brant,T.H. White,0.0005328979591836735,1,{'Fiction'}
Beth Brant,John Christopher,0.0005067755102040817,1,{'Fiction'}
Beth Brant,Elizabeth Hartley Winthrop,0.0004075102040816327,1,{'Fiction'}
Beth Brant,D.L. Bogdan,0.0005080816326530613,1,{'Fiction'}
Beth Brant,John  Nicholl,0.03823441269841269,1,"{'Fiction', 'Short Stories'}"
Beth Brant,Alexandre Dumas,0.0005250612244897958,1,{'Fiction'}
Beth Brant,Sue Monk Kidd,0.0005263673469387756,1,{'Fiction'}
Beth Brant,Guy Gavriel Kay,0.4205643617778365,1,"{'Fiction', 'Canada', 'Cultural'}"
Beth Brant,Robert Hellenga,0.007225983418367347,1,"{'Fiction', 'Cultural'}"
Beth Brant,Gillian Flynn,0.0005146122448979592,1,{'Fiction'}
Beth Brant,Antonio G. Iturbe,0.0005485714285714285,1,{'Fiction'}
Beth Brant,Lee Child,0.0005263673469387756,1,{'Fiction'}
Beth Brant,John Updike,0.0005093877551020407,1,{'Fiction'}
Beth Brant,Sebastian Barry,0.007912250000000001,1,"{'Fiction', 'Cultural'}"
Beth Brant,Edmund White,0.37497800000000003,1,"{'Fiction', 'Glbt', 'Lgbt', 'Queer'}"
Beth Brant,Elke Heidenreich,0.0005328979591836735,1,{'Fiction'}
Beth Brant,John Jakes,0.0005302857142857143,1,{'Fiction'}
Beth Brant,Italo Calvino,0.008194830357142857,1,"{'Fiction', 'Cultural'}"
Beth Brant,Jacques-Antoine de Révéroni Saint-Cyr,0.0134765625,1,{'Cultural'}
Beth Brant,Elvira Lindo,0.00043363265306122444,1,{'Fiction'}
Guy Gavriel Kay,Frank E. Peretti,0.0009845147774259638,1,{'Fiction'}
Guy Gavriel Kay,Jack Finney,0.09925212481462838,1,"{'Fiction', 'Historical', 'Historical Fiction', 'Science Fiction Fantasy', 'Fantasy'}"
Guy Gavriel Kay,Sarah Bryant,0.0021715841800242983,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Robert Hellenga,0.008402888252912346,1,"{'Fiction', 'Cultural', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Neil Simon,0.0009694456736898522,1,{'Fiction'}
Guy Gavriel Kay,Eve Marie Mont,0.0009468420180856846,1,{'Fiction'}
Guy Gavriel Kay,Derrick Jensen,0.0011352058147870807,1,{'Fiction'}
Guy Gavriel Kay,Isaac Asimov,0.001072417882553282,1,{'Fiction'}
Guy Gavriel Kay,Simon Messingham,0.0008011740153032717,1,{'Fiction'}
Guy Gavriel Kay,Esmé Raji Codell,0.0009805010831078027,1,"{'Fiction', 'Young Adult'}"
Guy Gavriel Kay,Ivy  Rose,0.002955152066359981,1,"{'Historical', 'Historical Fiction', 'Young Adult'}"
Guy Gavriel Kay,Stephen King,0.002067759125638181,1,{'Fiction'}
Guy Gavriel Kay,Gillian Flynn,0.000989537812004668,1,{'Fiction'}
Guy Gavriel Kay,Antonio G. Iturbe,0.0022275761949249796,1,"{'Fiction', 'Historical', 'Historical Fiction', 'Young Adult'}"
Guy Gavriel Kay,Lee Child,0.0010121414676088354,1,{'Fiction'}
Guy Gavriel Kay,Corinne Duyvis,0.0009805010831078027,1,"{'Fiction', 'Young Adult'}"
Guy Gavriel Kay,Rebecca Moesta,0.0008864125953348318,1,"{'Fiction', 'Young Adult'}"
Guy Gavriel Kay,John Updike,0.00097949174284726,1,{'Fiction'}
Guy Gavriel Kay,Sebastian Barry,0.009200927919390057,1,"{'Fiction', 'Cultural', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Edmund White,0.0009845147774259638,1,{'Fiction'}
Guy Gavriel Kay,Christopher Castellani,0.008731492821461993,1,"{'Fiction', 'Cultural', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Amy Hempel,0.0011000445727361535,1,{'Fiction'}
Guy Gavriel Kay,Jeff Menapace,0.0010020953984514276,1,{'Fiction'}
Guy Gavriel Kay,Richard Wagamese,0.4342327035356162,1,"{'Fiction', 'Canada', 'Cultural'}"
Guy Gavriel Kay,Nelson DeMille,0.0010447911923704106,1,{'Fiction'}
Guy Gavriel Kay,Jerry Spinelli,0.0009532649419103637,1,"{'Fiction', 'Young Adult'}"
Guy Gavriel Kay,Marie Corelli,0.0018477009764735351,1,"{'Fiction', 'Historical'}"
Guy Gavriel Kay,Charlotte Perkins Gilman,0.001032233605923651,1,{'Fiction'}
Guy Gavriel Kay,Janette Oke,0.002553332407636638,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Jean-Paul Sartre,0.015796490894099038,1,"{'Fiction', 'Cultural'}"
Guy Gavriel Kay,Chris Carter,0.0011025560900255055,1,{'Fiction'}
Guy Gavriel Kay,Ruskin Bond,0.014826190470628579,1,"{'Fiction', 'Cultural'}"
Guy Gavriel Kay,Elijah Foreman,0.03214815709978581,1,{'Cultural'}
Guy Gavriel Kay,Anita Diamant,0.002603397748962847,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Max Allan Collins,0.002600422887632156,1,"{'Fiction', 'Fantasy', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Walter Farley,0.001015165262813634,1,"{'Fiction', 'Young Adult'}"
Guy Gavriel Kay,J.M. Coetzee,0.0015170620071103087,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Ali Liebegott,0.0008789845568264392,1,"{'Fiction', 'Young Adult'}"
Guy Gavriel Kay,R.F. Laird,0.0010648833306852264,1,{'Fiction'}
Guy Gavriel Kay,Ted Dekker,0.0010447911923704106,1,{'Fiction'}
Guy Gavriel Kay,Anna Quindlen,0.0009719571909792042,1,{'Fiction'}
Guy Gavriel Kay,Beth Gutcheon,0.0019093510242214112,1,"{'Fiction', 'Historical', 'Historical Fiction', 'Young Adult'}"
Guy Gavriel Kay,Virginia Woolf,0.0010096299503194834,1,{'Fiction'}
Guy Gavriel Kay,Elke Heidenreich,0.001024699054055595,1,{'Fiction'}
Guy Gavriel Kay,Jessie Burton,0.002384361880660684,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Margaret Sidney,0.0010096299503194834,1,{'Fiction'}
Guy Gavriel Kay,Torcuato Luca de Tena,0.0010573487788171703,1,{'Fiction'}
Guy Gavriel Kay,Isabel Allende,0.0016728388415946,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Willem Frederik Hermans,0.0009719571909792042,1,{'Fiction'}
Guy Gavriel Kay,Jonathan Safran Foer,0.002440685389652669,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Michael    Wood,0.0010548372615278186,1,{'Fiction'}
Guy Gavriel Kay,Marion Zimmer Bradley,0.0025940179051503033,1,"{'Fiction', 'Fantasy', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Gary D. Schmidt,0.0022222724420799204,1,"{'Fiction', 'Historical', 'Historical Fiction', 'Young Adult'}"
Guy Gavriel Kay,Garrison Keillor,0.0007961509807245678,1,{'Fiction'}
Guy Gavriel Kay,John Jakes,0.0025408160723050855,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Italo Calvino,0.011431533695977934,1,"{'Fiction', 'Fantasy', 'Cultural'}"
Guy Gavriel Kay,Nicci French,0.0009217268451921652,1,{'Fiction'}
Guy Gavriel Kay,Pío Baroja,0.027641406104488737,1,{'Cultural'}
Guy Gavriel Kay,Harry Kemelman,0.0009593996045324445,1,{'Fiction'}
Guy Gavriel Kay,Christopher Pike,0.0009111727236961399,1,"{'Fiction', 'Young Adult'}"
Guy Gavriel Kay,Manuel Mujica Láinez,0.0019280358015376015,1,"{'Fiction', 'Historical'}"
Guy Gavriel Kay,Harlan Coben,0.0030433214934409256,1,{'Fiction'}
Guy Gavriel Kay,Yukinobu Hoshino,0.00108246395171069,1,{'Fiction'}
Guy Gavriel Kay,Niccolò Ammaniti,0.0009091692587454055,1,{'Fiction'}
Guy Gavriel Kay,Jean Craighead George,0.0010201172884858958,1,"{'Fiction', 'Young Adult'}"
Guy Gavriel Kay,Sekar Ayu Asmara,0.0009292613970602212,1,{'Fiction'}
Guy Gavriel Kay,Amélie Nothomb,0.013506581894708759,1,"{'Fiction', 'Cultural'}"
Guy Gavriel Kay,Brian Freeman,0.0009920493292940198,1,{'Fiction'}
Guy Gavriel Kay,Jacques-Antoine de Révéroni Saint-Cyr,0.02591381822295819,1,{'Cultural'}
Guy Gavriel Kay,Peter  May,0.015757678877160217,1,"{'Fiction', 'Cultural'}"
Guy Gavriel Kay,Toni Morrison,0.00945911722325049,1,"{'Fiction', 'Cultural', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Patrick Süskind,0.0025095252339762055,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Knut Hamsun,0.0010096299503194834,1,{'Fiction'}
Guy Gavriel Kay,Greg Iles,0.0010121414676088354,1,{'Fiction'}
Guy Gavriel Kay,Stephen White,0.0009744687082685563,1,{'Fiction'}
Guy Gavriel Kay,David Rakoff,0.0009845147774259638,1,{'Fiction'}
Guy Gavriel Kay,Lisa Genova,0.00108246395171069,1,{'Fiction'}
Guy Gavriel Kay,Gordon Korman,0.0009507889290742328,1,"{'Fiction', 'Young Adult'}"
Guy Gavriel Kay,Anne Cassidy,0.0008814605696625701,1,"{'Fiction', 'Young Adult'}"
Guy Gavriel Kay,T.H. White,0.002613232852595861,1,"{'Fiction', 'Fantasy', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Elvira Lindo,0.0008338237400648469,1,{'Fiction'}
Guy Gavriel Kay,John Christopher,0.0009744687082685561,1,{'Fiction'}
Guy Gavriel Kay,Elizabeth Hartley Winthrop,0.0007835933942778081,1,{'Fiction'}
Guy Gavriel Kay,D.L. Bogdan,0.0024344272219868927,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,John  Nicholl,0.001072417882553282,1,{'Fiction'}
Guy Gavriel Kay,Alexandre Dumas,0.002515783401641981,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Guy Gavriel Kay,Sue Monk Kidd,0.002137412396558969,1,"{'Fiction', 'Historical', 'Historical Fiction', 'Young Adult'}"
Frank E. Peretti,Isaac Asimov,0.0005465599999999999,1,{'Fiction'}
Frank E. Peretti,Corinne Duyvis,0.00050688,1,{'Fiction'}
Frank E. Peretti,Rebecca Moesta,0.00045824,1,{'Fiction'}
Frank E. Peretti,Christopher Castellani,0.00047616,1,{'Fiction'}
Frank E. Peretti,Amy Hempel,0.0005606399999999998,1,{'Fiction'}
Frank E. Peretti,Jeff Menapace,0.009554289845422117,1,"{'Thriller', 'Fiction'}"
Frank E. Peretti,Richard Wagamese,0.0005286399999999999,1,{'Fiction'}
Frank E. Peretti,Nelson DeMille,0.009961364851367418,1,"{'Fiction', 'Thriller'}"
Frank E. Peretti,Jerry Spinelli,0.0004927999999999999,1,{'Fiction'}
Frank E. Peretti,Charlotte Perkins Gilman,0.00052608,1,{'Fiction'}
Frank E. Peretti,Jean-Paul Sartre,0.0005209599999999999,1,{'Fiction'}
Frank E. Peretti,Chris Carter,0.010512113388822828,1,"{'Fiction', 'Thriller'}"
Frank E. Peretti,Anita Diamant,0.02543167209876543,1,"{'Christian', 'Fiction'}"
Frank E. Peretti,Max Allan Collins,0.0005196799999999999,1,{'Fiction'}
Frank E. Peretti,J.M. Coetzee,0.0008939055221136164,1,{'Fiction'}
Frank E. Peretti,Ali Liebegott,0.00045439999999999993,1,{'Fiction'}
Frank E. Peretti,Ted Dekker,0.08126339847506642,1,"{'Christian', 'Christian Fiction', 'Thriller', 'Fiction'}"
Frank E. Peretti,Beth Gutcheon,0.0004607999999999999,1,{'Fiction'}
Frank E. Peretti,Willem Frederik Hermans,0.0004953599999999999,1,{'Fiction'}
Frank E. Peretti,Jonathan Safran Foer,0.0004991999999999999,1,{'Fiction'}
Frank E. Peretti,Michael    Wood,0.01005714720570749,1,"{'Fiction', 'Thriller'}"
Frank E. Peretti,Gary D. Schmidt,0.00053632,1,{'Fiction'}
Frank E. Peretti,Garrison Keillor,0.00040575999999999996,1,{'Fiction'}
Frank E. Peretti,Harry Kemelman,0.009147214839476813,1,"{'Thriller', 'Fiction'}"
Frank E. Peretti,Manuel Mujica Láinez,0.0005222399999999999,1,{'Fiction'}
Frank E. Peretti,Harlan Coben,0.029015975610776023,1,"{'Thriller', 'Fiction'}"
Frank E. Peretti,Yukinobu Hoshino,0.0005516799999999999,1,{'Fiction'}
Frank E. Peretti,Jean Craighead George,0.0005273599999999999,1,{'Fiction'}
Frank E. Peretti,Sekar Ayu Asmara,0.0088598677764566,1,"{'Thriller', 'Fiction'}"
Frank E. Peretti,Amélie Nothomb,0.0004454399999999999,1,{'Fiction'}
Frank E. Peretti,Brian Freeman,0.009458507491082043,1,"{'Thriller', 'Fiction'}"
Frank E. Peretti,Toni Morrison,0.0005158399999999999,1,{'Fiction'}
Frank E. Peretti,Knut Hamsun,0.0005145599999999998,1,{'Fiction'}
Frank E. Peretti,Stephen White,0.00929088837098692,1,"{'Fiction', 'Thriller'}"
Frank E. Peretti,Lisa Genova,0.0005516799999999999,1,{'Fiction'}
Frank E. Peretti,Anne Cassidy,0.008524629536266348,1,"{'Thriller', 'Fiction'}"
Frank E. Peretti,John Christopher,0.0004966399999999999,1,{'Fiction'}
Frank E. Peretti,Sue Monk Kidd,0.0005158399999999999,1,{'Fiction'}
Frank E. Peretti,Jack Finney,0.00047359999999999997,1,{'Fiction'}
Frank E. Peretti,Sarah Bryant,0.00044416,1,{'Fiction'}
Frank E. Peretti,Robert Hellenga,0.00045823999999999995,1,{'Fiction'}
Frank E. Peretti,Neil Simon,0.0004940799999999998,1,{'Fiction'}
Frank E. Peretti,Eve Marie Mont,0.0004825599999999999,1,{'Fiction'}
Frank E. Peretti,Derrick Jensen,0.0005785599999999999,1,{'Fiction'}
Frank E. Peretti,Simon Messingham,0.0004083199999999999,1,{'Fiction'}
Frank E. Peretti,Esmé Raji Codell,0.0005068799999999999,1,{'Fiction'}
Frank E. Peretti,Stephen King,0.019714659948936362,1,"{'Fiction', 'Thriller'}"
Frank E. Peretti,Gillian Flynn,0.009434561902497026,1,"{'Thriller', 'Fiction'}"
Frank E. Peretti,Antonio G. Iturbe,0.0005376,1,{'Fiction'}
Frank E. Peretti,Lee Child,0.009650072199762187,1,"{'Fiction', 'Thriller'}"
Frank E. Peretti,John Updike,0.0004991999999999999,1,{'Fiction'}
Frank E. Peretti,Sebastian Barry,0.00050176,1,{'Fiction'}
Frank E. Peretti,Edmund White,0.0005017599999999999,1,{'Fiction'}
Frank E. Peretti,Marie Corelli,0.00050048,1,{'Fiction'}
Frank E. Peretti,Janette Oke,0.09992840098765432,1,"{'Christian', 'Christian Fiction', 'Fiction'}"
Frank E. Peretti,Ruskin Bond,0.0004889599999999999,1,{'Fiction'}
Frank E. Peretti,Walter Farley,0.0005247999999999999,1,{'Fiction'}
Frank E. Peretti,R.F. Laird,0.0005427199999999999,1,{'Fiction'}
Frank E. Peretti,Anna Quindlen,0.0004953599999999999,1,{'Fiction'}
Frank E. Peretti,Virginia Woolf,0.0005145599999999998,1,{'Fiction'}
Frank E. Peretti,Elke Heidenreich,0.0005222399999999999,1,{'Fiction'}
Frank E. Peretti,Jessie Burton,0.0004876799999999999,1,{'Fiction'}
Frank E. Peretti,Margaret Sidney,0.0005145599999999998,1,{'Fiction'}
Frank E. Peretti,Torcuato Luca de Tena,0.010081092794292507,1,"{'Thriller', 'Fiction'}"
Frank E. Peretti,Isabel Allende,0.0009828891236422254,1,{'Fiction'}
Frank E. Peretti,Marion Zimmer Bradley,0.0005183999999999999,1,{'Fiction'}
Frank E. Peretti,John Jakes,0.0005196799999999999,1,{'Fiction'}
Frank E. Peretti,Italo Calvino,0.0005196799999999999,1,{'Fiction'}
Frank E. Peretti,Nicci French,0.008788031010701544,1,"{'Thriller', 'Fiction'}"
Frank E. Peretti,Christopher Pike,0.00047104,1,{'Fiction'}
Frank E. Peretti,Niccolò Ammaniti,0.00046335999999999995,1,{'Fiction'}
Frank E. Peretti,Peter  May,0.00972190896551724,1,"{'Thriller', 'Fiction'}"
Frank E. Peretti,Patrick Süskind,0.0005132799999999999,1,{'Fiction'}
Frank E. Peretti,Greg Iles,0.009650072199762187,1,"{'Thriller', 'Fiction'}"
Frank E. Peretti,David Rakoff,0.0005017599999999999,1,{'Fiction'}
Frank E. Peretti,Gordon Korman,0.00049152,1,{'Fiction'}
Frank E. Peretti,T.H. White,0.0005222399999999999,1,{'Fiction'}
Frank E. Peretti,Elvira Lindo,0.0004249599999999999,1,{'Fiction'}
Frank E. Peretti,Elizabeth Hartley Winthrop,0.00039935999999999997,1,{'Fiction'}
Frank E. Peretti,D.L. Bogdan,0.00049792,1,{'Fiction'}
Frank E. Peretti,John  Nicholl,0.010224766325802614,1,"{'Thriller', 'Fiction'}"
Frank E. Peretti,Alexandre Dumas,0.0005145599999999998,1,{'Fiction'}
Jack Finney,Neil Simon,0.0004663510204081632,1,{'Fiction'}
Jack Finney,Isaac Asimov,0.004338263105076741,1,"{'Fiction', 'Science Fiction'}"
Jack Finney,Stephen King,0.0009946937764231639,1,{'Fiction'}
Jack Finney,Corinne Duyvis,0.004023307235621522,1,"{'Fiction', 'Science Fiction'}"
Jack Finney,Rebecca Moesta,0.0036372322988699616,1,"{'Fiction', 'Science Fiction'}"
Jack Finney,Christopher Castellani,0.0042835839029697126,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Jack Finney,Amy Hempel,0.0005291755102040817,1,{'Fiction'}
Jack Finney,Jeff Menapace,0.00048205714285714287,1,{'Fiction'}
Jack Finney,Richard Wagamese,0.0004989714285714286,1,{'Fiction'}
Jack Finney,Nelson DeMille,0.000502595918367347,1,{'Fiction'}
Jack Finney,Jerry Spinelli,0.0004651428571428572,1,{'Fiction'}
Jack Finney,Marie Corelli,0.0030172416700013343,1,"{'Fiction', 'Historical'}"
Jack Finney,Charlotte Perkins Gilman,0.0004965551020408164,1,{'Fiction'}
Jack Finney,Janette Oke,0.004698124280676458,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Jack Finney,Jean-Paul Sartre,0.0004917224489795919,1,{'Fiction'}
Jack Finney,Chris Carter,0.0005303836734693877,1,{'Fiction'}
Jack Finney,Ruskin Bond,0.00046151836734693874,1,{'Fiction'}
Jack Finney,Anita Diamant,0.004790244364611292,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Jack Finney,Max Allan Collins,0.00384055885781691,1,"{'Fiction', 'Fantasy', 'Historical', 'Historical Fiction'}"
Jack Finney,J.M. Coetzee,0.0021925595624067546,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Jack Finney,Ali Liebegott,0.0004288979591836735,1,{'Fiction'}
Jack Finney,Ted Dekker,0.000502595918367347,1,{'Fiction'}
Jack Finney,Anna Quindlen,0.00046755918367346943,1,{'Fiction'}
Jack Finney,Beth Gutcheon,0.004145403777067463,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Jack Finney,Virginia Woolf,0.0004856816326530612,1,{'Fiction'}
Jack Finney,Margaret Sidney,0.0004856816326530612,1,{'Fiction'}
Jack Finney,Torcuato Luca de Tena,0.0005086367346938776,1,{'Fiction'}
Jack Finney,Isabel Allende,0.0024205773129655577,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Jack Finney,Willem Frederik Hermans,0.00046755918367346943,1,{'Fiction'}
Jack Finney,Jonathan Safran Foer,0.004490854091823084,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Jack Finney,Michael    Wood,0.0005074285714285714,1,{'Fiction'}
Jack Finney,Gary D. Schmidt,0.004824789396086854,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Jack Finney,Garrison Keillor,0.00038298775510204084,1,{'Fiction'}
Jack Finney,Harry Kemelman,0.00046151836734693885,1,{'Fiction'}
Jack Finney,Manuel Mujica Láinez,0.003148426090436175,1,"{'Fiction', 'Historical'}"
Jack Finney,Harlan Coben,0.0014639872273547567,1,{'Fiction'}
Jack Finney,Yukinobu Hoshino,0.004378902572103221,1,"{'Fiction', 'Science Fiction'}"
Jack Finney,Jean Craighead George,0.0004977632653061225,1,{'Fiction'}
Jack Finney,Sekar Ayu Asmara,0.0004470204081632654,1,{'Fiction'}
Jack Finney,Amélie Nothomb,0.0004204408163265306,1,{'Fiction'}
Jack Finney,Brian Freeman,0.0004772244897959184,1,{'Fiction'}
Jack Finney,Peter  May,0.0004905142857142857,1,{'Fiction'}
Jack Finney,Toni Morrison,0.004640549228217188,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
Jack Finney,Patrick Süskind,0.00461751920723348,1,"{'Fiction', 'Historical', 'Historical Fiction'}"
